text	label
Committe for urban renewal	SUPERPAC
Secure the vote	SUPERPAC
Tina seals for congress	SUPERPAC
Democratic tomorrow	SUPERPAC
Send her home	SUPERPAC
Flip it blue	SUPERPAC
American opportunity	SUPERPAC
Jdca	SUPERPAC
Nevada advocates for planned parenthood affiliates	SUPERPAC
Pick a	SUPERPAC
11/06/18 victory fund	SUPERPAC
Missouri democracy project	SUPERPAC
Advancing liberty and freedom	SUPERPAC
Proud mississippians for progress	SUPERPAC
American values enhancing nuance and trouncing tough intruders	SUPERPAC
The future we want	SUPERPAC
Securing louisiana's future	SUPERPAC
Society for the preservation of the arts	SUPERPAC
All for our country victory fund	SUPERPAC
Blue wall usa	SUPERPAC
United states department of state employees 	SUPERPAC
Blexit fund	SUPERPAC
Trunorth	SUPERPAC
Equality california votes	SUPERPAC
Conservatives for a better north carolina	SUPERPAC
Negative.Vote limited liability company	SUPERPAC
Side door	SUPERPAC
American coalition for crisis relief	SUPERPAC
Honoring american law enforcement	SUPERPAC
America united	SUPERPAC
Lift-veterans	SUPERPAC
American religious  party	SUPERPAC
American veterans initiative	SUPERPAC
American syndicate political action committee	SUPERPAC
Shift the country	SUPERPAC
Unite florida	SUPERPAC
People restoring democracy	SUPERPAC
The palmetto	SUPERPAC
Heartland usa	SUPERPAC
Real deal tar heels	SUPERPAC
Conservative outsiders	SUPERPAC
To fight 4 america	SUPERPAC
Geezer	SUPERPAC
American values first	SUPERPAC
Alliance for a greater minnesota	SUPERPAC
Stop the squad	SUPERPAC
Lakewood democratic club	SUPERPAC
People of action	SUPERPAC
Defend democracy 2020	SUPERPAC
Save nc farmers	SUPERPAC
Accountable conservative leadership	SUPERPAC
U.S.A. For childcare	SUPERPAC
Trust america	SUPERPAC
Working for nevada	SUPERPAC
Rural arizona	SUPERPAC
Irana team	SUPERPAC
Texas freedom	SUPERPAC
Patriot action fund	SUPERPAC
Aoc	SUPERPAC
Michigan peoples choice	SUPERPAC
Christians for the president	SUPERPAC
Restore truth	SUPERPAC
People over party	SUPERPAC
Outstanding object-manipulators getting wins all year (oogway)	SUPERPAC
Catholics for the president	SUPERPAC
Law and order	SUPERPAC
Persist	SUPERPAC
Liberty initiative superpac	SUPERPAC
Other things	SUPERPAC
Realgov	SUPERPAC
Weed love sanders for president 2020	SUPERPAC
Ft media	SUPERPAC
Alliance for truth	SUPERPAC
Stand with texas	SUPERPAC
Rise up for a better tomorrow , llc	SUPERPAC
New yorkers for effective leadership	SUPERPAC
Liberty	SUPERPAC
Righton time	SUPERPAC
Miles of greatness fund, inc.	SUPERPAC
Blue tide ny-1 llc	SUPERPAC
Care in action	SUPERPAC
Police crimeline	SUPERPAC
Organized republicans for change	SUPERPAC
Concerned americans for america	SUPERPAC
Madam for america	SUPERPAC
Michiganworks	SUPERPAC
National advocacy for trusted elections	SUPERPAC
Eleventhree	SUPERPAC
Americans for all	SUPERPAC
Paws and claws political action committee (pac	SUPERPAC
Reclaim our party	SUPERPAC
United states constitutional freedom coalition	SUPERPAC
United women's health alliance	SUPERPAC
Vision 2020	SUPERPAC
Kirkland white house	SUPERPAC
Think right usa	SUPERPAC
Marvin lucas superpac	SUPERPAC
Love today co - positive action committee	SUPERPAC
Daga individual	SUPERPAC
Carolina comeback	SUPERPAC
Creatives for	SUPERPAC
Our city our future	SUPERPAC
Patriotic legal immigrants usa, inc.	SUPERPAC
Advance oklahoma	SUPERPAC
Frontier future fund	SUPERPAC
Future driven	SUPERPAC
Push left	SUPERPAC
Upward , llc	SUPERPAC
Keep america america action fund	SUPERPAC
Blue slate	SUPERPAC
Hold them accountable	SUPERPAC
Sedition accountability project	SUPERPAC
Save our american dream, inc.	SUPERPAC
Decriminalize nc	SUPERPAC
Show me change political action committee	SUPERPAC
U.S. Concealed carry association for saving lives	SUPERPAC
Senate defense force	SUPERPAC
Make america florida	SUPERPAC
Cant cancel us	SUPERPAC
Carolyn davis	SUPERPAC
South jersey matters	SUPERPAC
National firefighters coalition	SUPERPAC
Lead the way	SUPERPAC
End discriminatory prohibition	SUPERPAC
Keep the senate	SUPERPAC
Elect black voices	SUPERPAC
Protect ohio's future	SUPERPAC
Center street	SUPERPAC
New hampshire principles	SUPERPAC
Vote blue majority	SUPERPAC
Put utah first	SUPERPAC
League of her own	SUPERPAC
School freedom fund	SUPERPAC
Red wave	SUPERPAC
Green florida	SUPERPAC
Stand for colorado	SUPERPAC
Cannabis victory fund	SUPERPAC
Blue2022	SUPERPAC
Progressive voices action fund	SUPERPAC
Restoring america action	SUPERPAC
Prescription for change	SUPERPAC
Blm	SUPERPAC
Common sense america election fund	SUPERPAC
Engineering america's future	SUPERPAC
Washington deserves better	SUPERPAC
Citizens for american independence	SUPERPAC
Ohio freedom fund political action committee	SUPERPAC
Change for us action fund	SUPERPAC
Virginia conservatives fund	SUPERPAC
The battle of dallas foundation	SUPERPAC
Limitgov	SUPERPAC
Left democrats for america	SUPERPAC
Ohio advocates for freedom and liberty	SUPERPAC
Climate power action	SUPERPAC
Politicians dependent on all citizens	SUPERPAC
True maga arizona fund	SUPERPAC
Citizens for a better ohio	SUPERPAC
Families united for freedom	SUPERPAC
Northeast action	SUPERPAC
Ampl ( advancement of minority political leaders)	SUPERPAC
Energize our future	SUPERPAC
Americans for transparency	SUPERPAC
We will defend this action	SUPERPAC
Moderate conservatives	SUPERPAC
Good government alliance	SUPERPAC
Valencia first	SUPERPAC
Common sense anne arundel	SUPERPAC
Every job is essential	SUPERPAC
Ron to the rescue	SUPERPAC
Patriotic freedom coalition	SUPERPAC
National ground work strategies - grass roots table	SUPERPAC
American honor	SUPERPAC
People who love louisiana	SUPERPAC
Hawaii conservatives federal	SUPERPAC
100-40	SUPERPAC
Legacy	SUPERPAC
Constitutional conservatives fund	SUPERPAC
Creators	SUPERPAC
A more just america 	SUPERPAC
Freedom costs	SUPERPAC
Impeach clarence thomas	SUPERPAC
American bridge research fund	SUPERPAC
Republican prosperity	SUPERPAC
Liberty	SUPERPAC
America future  2024	SUPERPAC
Uplift our future	SUPERPAC
Conservative action for california	SUPERPAC
Committee for secure communities	SUPERPAC
Chesa boudin recall legacy	SUPERPAC
Stop abortion extremism	SUPERPAC
Citizens alliance of north dakota	SUPERPAC
Patriot	SUPERPAC
Saint augustine	SUPERPAC
United for change	SUPERPAC
Houstonians for clean water	SUPERPAC
National campaign fund	SUPERPAC
United states department of commerce employees 	SUPERPAC
Republican congressional / senatorial and presidential campaigns fund committee	SUPERPAC
Suntrust bank shareholders 	SUPERPAC
S&p 500 companies 	SUPERPAC
Patriot majority	SUPERPAC
Women vote	SUPERPAC
Californians for fiscally conservative leadership	SUPERPAC
Headquarters committee of west hollywood/beverly hills & stonewall democratic	SUPERPAC
Blue america	SUPERPAC
Texas patriots	SUPERPAC
The american worker, inc	SUPERPAC
New house independent expenditure committee	SUPERPAC
Faith family freedom fund	SUPERPAC
Protect alaska's future	SUPERPAC
The lincoln club of orange county federal ie committee	SUPERPAC
The truth squad	SUPERPAC
America votes action fund	SUPERPAC
Republican  inc	SUPERPAC
Men against prostitution and trafficking	SUPERPAC
Strong utah	SUPERPAC
National republican women's committee	SUPERPAC
Citizens for prosperity and good government	SUPERPAC
Freedom country fund	SUPERPAC
Advancing manufacturing and industry in america	SUPERPAC
Protect america today	SUPERPAC
Gulfstream america 	SUPERPAC
American values	SUPERPAC
Voice of freedom 	SUPERPAC
Florida for liberty	SUPERPAC
Wednesday morning conservatives; the	SUPERPAC
Dogpac	SUPERPAC
South carolina for liberty	SUPERPAC
Kansas for liberty	SUPERPAC
Hawaii for liberty	SUPERPAC
Conservatives acting together political action committee (catpac)	SUPERPAC
California conservative political action committee	SUPERPAC
Cats for a better tomorrow tomorrow	SUPERPAC
Political 	SUPERPAC
Campaign for our future	SUPERPAC
Standlouder.Com	SUPERPAC
Challengedc	SUPERPAC
Energy jobs alliance	SUPERPAC
Abolish recalls	SUPERPAC
Americans for conservative leadership	SUPERPAC
Oklahoma horse association 	SUPERPAC
New mexico horse association	SUPERPAC
Colorado horse association	SUPERPAC
New jersey horse association	SUPERPAC
Montana horse association	SUPERPAC
Colorado future fund	SUPERPAC
Oklahoma forward	SUPERPAC
Montana growth foundation	SUPERPAC
Citizens for a sustainable north hawaii	SUPERPAC
We can change america 	SUPERPAC
United states congress victory fund	SUPERPAC
United states entertainment industry 	SUPERPAC
Stronger together	SUPERPAC
Democratic liberal  of vermont	SUPERPAC
Democratic liberal  of illinois	SUPERPAC
Democratic liberal  of new york	SUPERPAC
Democratic liberal  of new jersey	SUPERPAC
Republican conservative  of maryland	SUPERPAC
Republican conservative  of pennsylvania	SUPERPAC
Republican conservative  of connecticut	SUPERPAC
Republican conservative  of delaware	SUPERPAC
Republican conservative  of colorado	SUPERPAC
Blue south project superpac	SUPERPAC
Alaska democratic trust fund	SUPERPAC
Hawaii democratic trust fund	SUPERPAC
Oregon democratic trust fund	SUPERPAC
Utah democratic trust fund	SUPERPAC
Washington democratic trust fund	SUPERPAC
South carolina democratic club	SUPERPAC
Wyoming democratic club	SUPERPAC
Indiana republican club	SUPERPAC
Florida republican club	SUPERPAC
Iowa republican club	SUPERPAC
Montana republican club	SUPERPAC
Florida democratic club	SUPERPAC
Washington republican club	SUPERPAC
Tennessee republican club	SUPERPAC
Michigan republican trust fund	SUPERPAC
Kentucky republican trust fund	SUPERPAC
Nevada republican club	SUPERPAC
South carolina republican trust fund	SUPERPAC
Wyoming republican trust fund	SUPERPAC
Colorado republican trust fund	SUPERPAC
Florida republican trust fund	SUPERPAC
Iowa democratic club	SUPERPAC
Inaction is apathy	SUPERPAC
Happypac	SUPERPAC
Palmetto conservatives fund	SUPERPAC
Citizens for america's future	SUPERPAC
Put alaska first	SUPERPAC
Progressive citizens united changing america's marijuana policies	SUPERPAC
Results for nc, inc.	SUPERPAC
Pass the torch	SUPERPAC
Yesterday's optimism unto the next generation	SUPERPAC
Choose your movement	SUPERPAC
Wolfheel	SUPERPAC
Protecting choice in california, a project of planned parenthood affiliates of california	SUPERPAC
Americans for excellence in public education	SUPERPAC
American jobs council federal political action inc	SUPERPAC
Cra leadership	SUPERPAC
Americans for the next generation	SUPERPAC
Big sky freedom fund	SUPERPAC
Sons of liberty for this generation aka solpac	SUPERPAC
New voice new vision new nova	SUPERPAC
Grow wv inc	SUPERPAC
United blue	SUPERPAC
True american principals initiative	SUPERPAC
Tea party majority super fund	SUPERPAC
Independent workers for a better hawaii	SUPERPAC
Work america today and tomorrow	SUPERPAC
Americans for a better yesterday, tomorrow	SUPERPAC
Visionary leaders fund	SUPERPAC
TRUE	SUPERPAC
Women for a safe and strong nation	SUPERPAC
Our patients our voice	SUPERPAC
Americans for better brewing aka six-pac	SUPERPAC
Growing america coalition	SUPERPAC
Committee for safe neighborhoods and lower taxes	SUPERPAC
Louisiana priorities	SUPERPAC
Hip hop united	SUPERPAC
Bergen cares	SUPERPAC
Make dc listen	SUPERPAC
Reaganation	SUPERPAC
Why not us	SUPERPAC
American encore action	SUPERPAC
Democratic action	SUPERPAC
Citizens for restoring usa	SUPERPAC
Main sreet superpac	SUPERPAC
Tea party liberty fund	SUPERPAC
Citizens for privacy	SUPERPAC
Patriots unite	SUPERPAC
True conservatives	SUPERPAC
Jruz	SUPERPAC
Political marketplace; the	SUPERPAC
Opportunity and freedom i	SUPERPAC
Working again	SUPERPAC
Save our flag	SUPERPAC
We can do better	SUPERPAC
Focus nj	SUPERPAC
Take america back	SUPERPAC
Ohio forward independent expediture polictical committee	SUPERPAC
Good jobs and strong communities	SUPERPAC
American indian treaties honored	SUPERPAC
Fighting for america	SUPERPAC
Lets start now	SUPERPAC
Americas trump card 	SUPERPAC
Protectus	SUPERPAC
Josh larose senatorial victory 	SUPERPAC
Recover america	SUPERPAC
United states gubernatorial inaugurations committee	SUPERPAC
United states democratic presidential nominee fund	SUPERPAC
Colorado regional chamber of commerce	SUPERPAC
Hawaii regional chamber of commerce	SUPERPAC
Massachusetts regional chamber of commerce	SUPERPAC
South african chamber of commerce of america	SUPERPAC
Paraguayan chamber of commerce of america	SUPERPAC
Singaporean chamber of commerce of america	SUPERPAC
United states public policy institute	SUPERPAC
American national professional lacrosse league	SUPERPAC
World professional lacrosse league	SUPERPAC
South america continent professional volleyball league	SUPERPAC
Caribbean region professional hockey league	SUPERPAC
North america continent professional lacrosse league	SUPERPAC
North america continent professional wrestling league	SUPERPAC
Central america countries professional softball league	SUPERPAC
International organization for the promotion of democracy	SUPERPAC
International organization of commerce	SUPERPAC
American indians tribal government of arkansas	SUPERPAC
American indians tribal government of hawaii	SUPERPAC
American indians tribal government of maryland	SUPERPAC
American indians tribal government of rhode island	SUPERPAC
German culture bureau of america	SUPERPAC
Uruguayan culture bureau of america	SUPERPAC
World's ministers of foreign affairs association	SUPERPAC
World's savings banks association	SUPERPAC
World's catholic churches association	SUPERPAC
Alabama celebrities and politicians masonic lodge	SUPERPAC
Colorado celebrities and politicians masonic lodge	SUPERPAC
Massachusetts celebrities and politicians masonic lodge	SUPERPAC
Minnesota celebrities and politicians masonic lodge	SUPERPAC
Mississippi celebrities and politicians masonic lodge	SUPERPAC
Montana celebrities and politicians masonic lodge	SUPERPAC
North dakota celebrities and politicians masonic lodge	SUPERPAC
South dakota celebrities and politicians masonic lodge	SUPERPAC
Washington celebrities and politicians masonic lodge	SUPERPAC
New york wins	SUPERPAC
Conservative patriot fund	SUPERPAC
3 american questions	SUPERPAC
Globe's wealthiest person josh larose private medical doctors committee	SUPERPAC
Globe's wealthiest person josh larose private consultants committee	SUPERPAC
Globe's wealthiest person josh larose endorsed mayors committee	SUPERPAC
Globe's wealthiest person josh larose endorsed secretaries of state committee	SUPERPAC
Globe's wealthiest person josh larose endorsed city commissioners committee	SUPERPAC
World's richest person josue larose private equity firms committee	SUPERPAC
World's richest person josue larose asset management companies committee	SUPERPAC
